platform,surface,item_id,label,canonical_content_id,canonical_title,content_group,mapping_status,first_date,last_date,first_offered_date,first_offered_basis,first_offered_confidence,recency_basis,grain,sales,gross,net,source_file
ModelCentro,ModelCentro transaction,,Friends With Benefits,Video 0203,Friends With Benefits,Video,mapped,2026-07-02,2026-07-02,2023-11-18,master content release date,high,sale date,canonical transaction row,1.0,14.99,10.11,2026-07-02_13-24-23_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Clean Up Your Sweaty Dom GF,Video 0177,Fat Dom GF Makes you Clean Sweaty Ass and Pussy,Video,mapped,2026-07-02,2026-07-02,2023-05-03,master content release date,high,sale date,canonical transaction row,1.0,11.99,8.09,2026-07-02_13-24-23_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,POV Morning Sex,Video 0162,POV Morning Sex,Video,mapped,2026-07-02,2026-07-02,2022-03-29,master content release date,high,sale date,canonical transaction row,1.0,10.99,7.41,2026-07-02_13-24-23_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-03,2026-07-03,2026-07-03,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-03_07-40-08_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-03,2026-07-03,2026-07-03,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-03_07-40-08_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-03,2026-07-03,2026-07-03,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-03_07-40-08_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-03,2026-07-03,2026-07-03,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-03_07-40-08_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-02,2026-07-02,2026-07-02,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-03_07-40-08_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-02,2026-07-02,2026-07-02,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-03_07-40-08_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-02,2026-07-02,2026-07-02,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-03_07-40-08_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-04,2026-07-04,2026-07-04,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-04_16-52-10_modelcentro_transactions_regular_chrome.csv
ModelCentro,ModelCentro transaction,,Modeling My Fat,Video 0202,BBW Struts and Jiggles Out of My Jeans,Video,mapped,2026-07-04,2026-07-04,2023-11-10,master content release date,high,sale date,canonical transaction row,1.0,14.99,10.11,2026-07-04_16-52-10_modelcentro_transactions_regular_chrome.csv
ModelCentro,ModelCentro transaction,,Ass in Tights Worship and Teasing,Video 0181,SSBBW Ass Worship in Thong and Tights,Video,mapped,2026-07-04,2026-07-04,2023-05-30,master content release date,high,sale date,canonical transaction row,1.0,15.99,10.79,2026-07-04_16-52-10_modelcentro_transactions_regular_chrome.csv
ModelCentro,ModelCentro transaction,,3 Month Membership,unmapped:modelcentro:3-month-membership,3 Month Membership,,needs mapping,2026-07-04,2026-07-04,2026-07-04,sale date,low,sale date,canonical transaction row,1.0,50.0,33.75,2026-07-04_16-52-10_modelcentro_transactions_regular_chrome.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-04,2026-07-04,2026-07-04,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-04_16-52-10_modelcentro_transactions_regular_chrome.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-03,2026-07-03,2026-07-03,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-04_16-52-10_modelcentro_transactions_regular_chrome.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-03,2026-07-03,2026-07-03,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-04_16-52-10_modelcentro_transactions_regular_chrome.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-05-14,2026-05-14,2026-05-14,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-04_18-03-58_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-05-02,2026-05-02,2026-05-02,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-04_18-03-58_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-01-10,2026-01-10,2026-01-10,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-04_18-03-58_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-05,2026-07-05,2026-07-05,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-05_15-50-54_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-05,2026-07-05,2026-07-05,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-05_15-50-54_modelcentro_transactions.csv
ModelCentro,ModelCentro transaction,,Full site access!,unmapped:modelcentro:full-site-access,Full site access!,,needs mapping,2026-07-05,2026-07-05,2026-07-05,sale date,low,sale date,canonical transaction row,1.0,19.99,13.49,2026-07-05_15-50-54_modelcentro_transactions.csv
Clips4Sale,C4S title snapshot,33788719,Best Friend's Step-Mommy Shows You How to Please SSBBW,Video 0289,Best Friend's Mom Teases You,Video,mapped,2026-05-22,2026-05-22,2026-05-21,master content release date,high,release date,supplemental lifetime title snapshot,157.0,4393.38,2636.03,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,32818231,Gassy SSBBW Giantess Vores You,Video 0281,Gassy Giantess Gobbles You Up,Video,mapped,2026-01-30,2026-01-30,2026-01-30,master content release date,high,release date,supplemental lifetime title snapshot,77.0,1923.72,1154.23,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,33118559,Your Gluttonous Girlfriend Can't Hold Back Farts,Video 0284,Stuffed Girlfriend Gets Gassy,Video,mapped,2026-03-11,2026-03-11,2026-03-11,master content release date,high,release date,supplemental lifetime title snapshot,95.0,1898.42,1139.05,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,33543205,Gaining SSBBW Gets Horny While Stuffing Pizza,Video 0286,Stuffed and Horny,Video,mapped,2026-04-21,2026-04-21,2026-04-20,master content release date,high,release date,supplemental lifetime title snapshot,47.0,1738.22,1042.93,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,34040665,Greedy SSBBW Devours Roommates Leftovers,Video 0291,Greedy SSBBW Devours Roommates Leftovers,Video,mapped,2026-06-27,2026-06-27,2026-06-27,master content release date,high,release date,supplemental lifetime title snapshot,43.0,1590.28,954.17,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,33004811,Greedy SSBBW Rapid Growth Until Pop,Video 0282,Diet Pills Gone Wrong,Video,mapped,2026-02-22,2026-02-22,2026-02-22,master content release date,high,release date,supplemental lifetime title snapshot,106.0,1588.23,952.94,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,32593851,Growing SSBBW Ex Rides You POV,Video 0280,Ex GF Got Fat - Holiday Hookup,Video,mapped,2025-12-27,2025-12-27,2025-12-26,master content release date,high,release date,supplemental lifetime title snapshot,72.0,1582.8,949.68,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,33923475,Fucking Your Stuffed SSBBW Girlfriend POV,Video 0290,Fucking Your Stuffed SSBBW Girlfriend POV,Video,mapped,2026-06-11,2026-06-11,2026-06-11,master content release date,high,release date,supplemental lifetime title snapshot,64.0,1349.93,809.96,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,33083747,Your Job Depends on How Well You Feed Me,Video 0283,HR Fatty Makes You Her Feeder POV,Video,mapped,2026-03-04,2026-03-04,2026-03-04,master content release date,high,release date,supplemental lifetime title snapshot,58.0,1159.03,695.42,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,31534051,Cursed Cake Makes Greedy SSBBW Explode,Video 0271,Co-workers' Revenge: Cake Stuffing and Rapid Growth,Video,mapped,2025-07-21,2025-07-21,2025-07-21,master content release date,high,release date,supplemental lifetime title snapshot,38.0,1063.37,638.02,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,33595021,Gaining SSBBW Smoking and Kitchen Tour,Video 0287,The Diet of a Gaining SSBBW,Video,mapped,2026-04-27,2026-04-27,2026-04-27,master content release date,high,release date,supplemental lifetime title snapshot,34.0,951.43,570.86,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,32430185,Greedy SSBBW Stuffs Whole Thanksgiving Dinner,Video 0279,Greedy SSBBW Stuffs Whole Thanksgiving Dinner,Video,mapped,2025-12-01,2025-12-01,2025-12-01,master content release date,high,release date,supplemental lifetime title snapshot,27.0,863.55,518.13,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,33664361,Gaining SSBBW Wants to Reach 600lbs,Video 0288,Gaining SSBBW Wants to Reach 600lbs,Video,mapped,2026-05-04,2026-05-04,2026-05-04,master content release date,high,release date,supplemental lifetime title snapshot,43.0,859.28,515.57,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,33428121,Gaining SSBBW Smokes and Shares Workout Routine,Video 0285,Exercise After Gaining,Video,mapped,2026-04-06,2026-04-06,2026-04-06,master content release date,high,release date,supplemental lifetime title snapshot,26.0,727.57,436.54,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,30943493,SSBBW Burps and Farts While Stuffing,Video 0267,SSBBW Burps and Farts While Stuffing,Video,mapped,2025-04-17,2025-04-17,2025-04-16,master content release date,high,release date,supplemental lifetime title snapshot,20.0,699.67,419.8,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,32335365,SSBBW Psychologist III: Making You My Feeder POV,Video 0278,Therapist Turns You Into a Feeder Part 3,Video,mapped,2025-11-20,2025-11-20,2025-11-19,master content release date,high,release date,supplemental lifetime title snapshot,17.0,509.72,305.83,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,31325075,Horny SSBBW Neighbor Wants Your Baby POV,Video 0270,Neighbor Gets Bred,Video,mapped,2025-06-16,2025-06-16,2025-06-10,master content release date,high,release date,supplemental lifetime title snapshot,21.0,440.65,264.39,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,32299209,Gaining SSBBW Dorothy Fucks Wizard POV,Video 0277,Dorothy Returns to Oz POV,Video,mapped,2025-11-14,2025-11-14,2025-11-14,master content release date,high,release date,supplemental lifetime title snapshot,16.0,383.73,230.24,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,30632943,Gaining SSBBW Wife Fucks You POV,Video 0261,Wife Wants to Stop Gaining the Reboot,Video,mapped,2025-02-24,2025-02-24,2025-02-20,master content release date,high,release date,supplemental lifetime title snapshot,17.0,373.72,224.23,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,31663021,SSBBW Squashes You Under Ass and Feet,Video 0273,SSBBW Squashes You Under Ass and Feet,Video,mapped,2025-08-10,2025-08-10,2025-08-09,master content release date,high,release date,supplemental lifetime title snapshot,20.0,359.67,215.8,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,30931393,SSBBW Stuffs in the Car Until Stuck,Video 0266,Stuffing Until I'm Stuck,Video,mapped,2025-04-14,2025-04-14,2025-04-11,master content release date,high,release date,supplemental lifetime title snapshot,12.0,347.8,208.68,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,30985471,Horny SSBBW Secretly Cums During Meeting,Video 0268,Work Meeting Masturbation,Video,mapped,2025-04-23,2025-04-23,2025-04-23,master content release date,high,release date,supplemental lifetime title snapshot,13.0,285.78,171.47,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,31897715,Gaining SSBBW Smoking and Clothes Try On,Video 0275,Fitting My Fat Body,Video,mapped,2025-09-15,2025-09-15,2025-09-14,master content release date,high,release date,supplemental lifetime title snapshot,10.0,279.83,167.9,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,32167641,Gassy SSBBW Ignores You and Stuffs,Video 0276,Hungry Girlfriend Ignores You,Video,mapped,2025-10-24,2025-10-24,2025-10-18,master content release date,high,release date,supplemental lifetime title snapshot,16.0,255.73,153.44,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,29971791,SSBBW Ex Wants to Get Pregnant,Video 0249,SSBBW Ex Wants to Get Pregnant,Video,mapped,2024-10-27,2024-10-27,2024-10-27,master content release date,high,release date,supplemental lifetime title snapshot,18.0,251.7,151.02,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,29360577,SSBBW Feedee Stuffing and Makeout POV,Video 0241,Stuffing and Makeout POV,Video,mapped,2024-07-03,2024-07-03,2024-07-01,master content release date,high,release date,supplemental lifetime title snapshot,10.0,249.83,149.9,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,28962713,Smelly SSBBW Makes You Worship Ass,Video 0228,Worship My Sweaty Ass,Video,mapped,2024-04-24,2024-04-24,2024-04-22,master content release date,high,release date,supplemental lifetime title snapshot,11.0,230.82,138.49,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,30176343,Growing SSBBW Belly and Ass Worship,Video 0255,Worship My Sweaty Fat,Video,mapped,2024-12-05,2024-12-05,2024-12-04,master content release date,high,release date,supplemental lifetime title snapshot,9.0,224.85,134.91,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,29961257,SSBBW Girlfriend Grows into 14-foot Giantess,Video 0248,SSBBW Girlfriend Grows into 14-foot Giantess,Video,mapped,2024-10-25,2024-10-25,2024-10-25,master content release date,high,release date,supplemental lifetime title snapshot,10.0,219.83,131.9,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,29411945,Shy SSBBW Concierge Fucks You POV,Video 0243,Hotel Concierge Fucking POV,Video,mapped,2024-07-10,2024-07-10,2024-07-10,master content release date,high,release date,supplemental lifetime title snapshot,12.0,215.8,129.48,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,28864735,SSBBW Rapid Growth Riding You POV,Video 0221,Magical Belly Growth and Riding POV,Video,mapped,2024-03-31,2024-03-31,2024-03-31,master content release date,high,release date,supplemental lifetime title snapshot,9.0,206.85,124.11,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,30186929,SSBBW Girlfriend Encourages Mutual Gain POV,Video 0256,Mutual Gaining Fantasy,Video,mapped,2024-12-09,2024-12-09,2024-12-05,master content release date,high,release date,supplemental lifetime title snapshot,8.0,199.87,119.92,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,27682807,Chair Breaking Under Huge SSBBW,Video 0186,Chair Breaking Under Huge SSBBW,Video,mapped,2023-09-01,2023-09-01,2023-06-21,master content release date,high,release date,supplemental lifetime title snapshot,8.0,199.87,119.92,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,30722815,Gaining SSBBW Stuffs Face Post-Workout,Video 0264,After-Gym Stuffing,Video,mapped,2025-03-11,2025-03-11,2025-03-10,master content release date,high,release date,supplemental lifetime title snapshot,10.0,199.83,119.9,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,28285473,Fat Friend Wants to be Friends with Benefits,Video 0203,Friends With Benefits,Video,mapped,2023-11-21,2023-11-21,2023-11-18,master content release date,high,release date,supplemental lifetime title snapshot,11.0,186.82,112.09,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,30670805,SSBBW Rips Leggings and Fucks Pussy,Video 0263,SSBBW Rips Leggings and Fucks Pussy,Video,mapped,2025-03-06,2025-03-06,2025-03-02,master content release date,high,release date,supplemental lifetime title snapshot,9.0,179.85,107.91,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,31696939,SSBBW Pussy Licking and Toe Sucking,Video 0274,Pantyhose Pussy Licking and Toe Sucking,Video,mapped,2025-08-16,2025-08-16,2025-08-16,master content release date,high,release date,supplemental lifetime title snapshot,8.0,175.87,105.52,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,30746667,SSBBW Does Steamy Striptease for You,Video 0265,Dripping Wet Strip Tease,Video,mapped,2025-03-17,2025-03-17,2025-03-14,master content release date,high,release date,supplemental lifetime title snapshot,8.0,175.87,105.52,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,29059243,Your SSBBW Wife Denies Getting Fatter,Video 0232,Your Wife Accidentally Gains,Video,mapped,2024-05-08,2024-05-08,2024-05-06,master content release date,high,release date,supplemental lifetime title snapshot,7.0,174.88,104.93,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
Clips4Sale,C4S title snapshot,29128127,SSBBW Psychologist Makes You Worship Belly,Video 0235,Your Therapist Turns You Into a Feeder Part 1,Video,mapped,2024-05-19,2024-05-19,2024-05-16,master content release date,high,release date,supplemental lifetime title snapshot,7.0,174.88,104.93,2026-07-05_15-35-35_title_summary_2026-01-01_to_2026-07-05_Sales_Summary_by_Title_1-01-2026_to_1-01-2026.csv
